station_id,timestamp,Value,Latitude,Longitude,EUI,LocalDateTime
Feldbergstrasse,2021-09-01 02:46:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 02:46
Feldbergstrasse,2021-09-01 03:12:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 03:12
Feldbergstrasse,2021-09-01 03:37:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 03:37
Feldbergstrasse,2021-09-01 04:03:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 04:03
Feldbergstrasse,2021-09-01 04:28:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 04:28
Feldbergstrasse,2021-09-01 04:54:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 04:54
Feldbergstrasse,2021-09-01 05:19:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 05:19
Feldbergstrasse,2021-09-01 05:45:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 05:45
Feldbergstrasse,2021-09-01 06:10:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 06:10
Feldbergstrasse,2021-09-01 06:35:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 06:35
Feldbergstrasse,2021-09-01 07:01:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 07:01
Feldbergstrasse,2021-09-01 07:26:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 07:26
Feldbergstrasse,2021-09-01 07:52:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 07:52
Feldbergstrasse,2021-09-01 08:17:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 08:17
Feldbergstrasse,2021-09-01 08:43:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 08:43
Feldbergstrasse,2021-09-01 09:08:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 09:08
Feldbergstrasse,2021-09-01 09:34:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 09:34
Feldbergstrasse,2021-09-01 09:59:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 09:59
Feldbergstrasse,2021-09-01 10:50:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 10:50
Feldbergstrasse,2021-09-01 11:15:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 11:15
Feldbergstrasse,2021-09-01 11:41:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 11:41
Feldbergstrasse,2021-09-01 12:06:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 12:06
Feldbergstrasse,2021-09-01 12:32:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 12:32
Feldbergstrasse,2021-09-01 12:57:00+02:00,24.1,47.567005,7.594749,0004A30B00F156E2,01.09.2021 12:57
St.Jakobs-Strasse,2021-08-31 00:00:00+02:00,46.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:00
St.Jakobs-Strasse,2021-08-31 00:02:00+02:00,47.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:02
St.Jakobs-Strasse,2021-08-31 00:04:00+02:00,45.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:04
St.Jakobs-Strasse,2021-08-31 00:05:00+02:00,52.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:05
St.Jakobs-Strasse,2021-08-31 00:07:00+02:00,51.9,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:07
St.Jakobs-Strasse,2021-08-31 00:09:00+02:00,45.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:09
St.Jakobs-Strasse,2021-08-31 00:10:00+02:00,44.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:10
St.Jakobs-Strasse,2021-08-31 00:12:00+02:00,46.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:12
